name,aeroplane,bicycle,bird,boat,bottle,bus,car,chair,cow,diningtable,horse,motorbike,person,train
6285,0,0,0,0,0,0,0,0,0,0,1,0,1,0
6286,0,0,0,0,0,0,0,1,0,1,0,0,1,0
6289,0,0,0,0,0,0,0,1,0,0,0,0,1,0
6290,0,0,0,0,0,1,1,0,0,0,0,0,0,0
6291,0,0,0,0,0,0,0,0,1,0,0,0,0,0
6295,0,0,0,0,0,0,0,0,0,0,1,0,0,0
6296,0,0,0,0,0,0,0,0,0,0,0,0,1,0
6300,0,1,0,0,0,0,0,0,0,0,0,0,1,0
6301,0,0,0,0,0,0,1,0,0,0,0,0,0,0
6304,0,0,0,1,0,0,0,0,0,0,0,0,0,0
6306,1,0,0,0,0,0,0,0,0,0,0,0,0,0
6309,0,0,1,0,0,0,0,0,0,0,0,0,0,0
6320,0,0,0,0,0,0,1,0,0,0,0,0,1,0
6325,0,0,0,0,0,0,1,0,0,0,0,0,0,0
6329,0,0,0,0,0,0,1,0,0,0,0,0,0,0
6330,0,0,0,0,0,1,1,0,0,0,0,0,0,0
6335,0,0,0,0,1,0,0,0,0,0,0,0,0,0
6338,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6341,0,0,0,0,0,0,0,0,0,0,0,0,1,0
6344,0,0,0,0,0,0,0,0,0,0,0,0,1,1
6346,0,0,0,0,0,1,1,0,0,0,0,0,1,0
6349,1,0,0,0,0,0,0,0,0,0,0,0,0,0
6350,1,0,0,0,0,0,0,0,0,0,0,0,0,0
6352,0,0,0,0,0,1,0,0,0,0,0,0,1,0
6357,0,0,0,1,0,0,0,0,0,0,0,0,0,0
6362,0,0,0,0,0,0,1,0,0,0,0,0,0,0
6363,0,0,0,0,1,0,0,0,0,0,0,0,0,0
6367,0,0,1,0,0,0,0,0,0,0,0,0,0,0
6369,0,0,0,0,0,0,1,0,0,0,0,0,1,0
6371,0,1,0,0,0,0,0,0,0,0,0,0,0,0
6374,1,0,0,0,0,0,0,0,0,0,0,0,0,0
6375,0,0,0,0,0,0,1,0,0,0,0,0,0,0
6377,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6381,0,0,0,0,1,0,0,1,0,1,0,0,1,0
6382,0,0,0,0,0,0,0,0,0,0,1,0,0,0
6387,0,1,0,0,0,0,0,0,0,0,0,0,1,0
6391,0,0,0,0,0,0,0,1,0,0,0,0,1,0
6392,0,0,0,0,0,0,0,0,0,0,1,0,1,0
6396,0,0,0,0,0,0,1,0,0,0,0,0,0,0
6398,0,0,0,0,1,0,0,0,0,1,0,0,1,0
6400,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6404,0,0,0,0,0,0,0,0,1,0,0,0,0,0
6409,0,0,0,0,1,0,0,0,0,1,0,0,1,0
6417,0,0,0,0,0,0,1,0,0,0,0,0,0,0
6418,0,1,0,0,0,0,0,0,0,0,0,0,0,0
6419,0,0,0,0,0,0,0,1,0,0,0,0,0,0
6421,0,0,0,0,0,0,1,0,0,0,0,0,0,0
6427,0,0,0,0,0,0,0,0,0,0,0,0,1,0
6428,0,0,0,0,0,0,0,0,0,0,1,0,1,0
6429,0,0,0,0,0,0,0,0,0,0,1,0,0,0
6430,0,0,1,0,0,0,0,0,0,0,0,0,0,0
6433,1,0,0,0,0,0,0,0,0,0,0,0,1,0
6436,0,0,0,1,0,0,0,0,0,0,0,0,0,0
6437,0,0,0,0,0,1,0,0,0,0,0,0,0,0
6438,0,0,0,0,0,0,1,0,0,0,0,0,0,0
6440,0,0,0,0,0,0,0,0,0,0,0,1,1,0
6442,0,0,0,0,0,0,0,0,0,0,0,0,1,0
6443,1,0,0,0,0,0,0,0,0,0,0,0,0,0
6445,0,0,0,0,0,0,0,0,0,0,1,0,1,0
6448,0,0,0,0,1,0,0,0,0,0,0,0,0,0
6449,0,1,0,0,0,0,0,0,0,0,0,0,0,0
6455,0,0,0,0,0,0,0,0,0,0,1,0,1,0
6458,0,0,0,0,0,0,1,0,0,0,0,0,0,0
6459,0,0,0,0,0,0,1,0,0,0,1,0,1,0
6463,0,0,0,0,0,0,0,0,0,0,0,0,1,0
6465,0,0,0,0,0,0,0,0,0,0,0,0,1,0
6466,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6468,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6470,0,0,1,0,0,0,0,0,0,0,0,0,0,0
6475,0,0,1,0,0,0,0,0,0,0,0,0,1,0
6476,0,0,0,0,0,0,0,0,0,0,0,1,1,0
6480,1,0,0,0,0,0,0,0,0,0,0,0,0,0
6482,0,0,0,0,0,0,0,0,0,0,0,0,1,0
6483,0,0,0,0,1,0,0,0,0,0,0,0,1,0
6484,0,0,0,0,0,0,1,0,0,0,0,0,0,0
6486,0,0,0,0,1,0,0,0,0,0,0,0,1,0
6492,0,0,0,0,0,0,0,0,0,0,0,0,1,0
6497,0,0,0,0,0,0,1,0,0,0,0,0,1,0
6499,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6501,0,0,0,0,0,1,0,0,0,0,0,0,0,0
6503,0,0,0,0,1,0,0,0,0,1,0,0,1,0
6506,0,0,0,0,0,0,0,0,0,0,1,0,1,0
6515,0,1,0,0,0,0,0,0,0,0,0,0,0,0
6519,0,0,0,0,1,0,0,0,0,1,0,0,1,0
6520,0,0,1,0,0,0,0,0,0,0,0,0,0,0
6523,1,0,0,0,0,0,0,0,0,0,0,0,0,0
6524,0,0,0,0,0,0,1,0,0,0,0,0,0,0
6529,1,0,0,0,0,0,0,0,0,0,0,0,1,0
6532,0,0,0,0,0,0,0,0,0,0,0,1,1,0
6536,0,0,0,0,0,0,0,0,0,0,0,0,1,0
6538,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6542,0,0,0,1,0,0,0,0,0,0,0,0,1,0
6543,0,0,1,0,0,0,0,0,0,0,0,0,0,0
6548,0,0,1,0,0,0,0,0,0,0,0,0,0,0
6549,0,0,0,1,0,0,0,0,0,0,0,0,0,0
6550,0,1,0,0,0,0,0,0,0,0,0,1,1,0
6551,0,1,0,0,0,0,0,0,0,0,0,0,1,0
6553,0,0,0,0,0,0,0,1,0,0,0,0,0,0
6560,0,0,0,0,0,0,0,0,0,0,0,0,1,0
6562,0,0,0,0,0,0,0,0,1,0,0,0,0,0
6564,1,0,0,0,0,0,0,0,0,0,0,0,0,0
6569,0,0,0,0,0,1,0,0,0,0,0,0,0,0
6572,0,0,0,0,0,0,0,0,0,0,1,0,1,0
6576,0,0,0,0,1,0,0,0,0,0,0,0,1,0
6578,0,0,0,0,0,0,0,0,0,0,0,0,1,0
6584,0,0,0,0,0,0,0,0,0,0,0,0,1,0
6585,0,0,0,0,0,0,0,0,0,0,0,1,1,0
6587,0,0,0,0,0,0,0,0,0,0,0,0,1,0
6588,0,0,0,0,0,0,1,0,0,0,0,0,1,1
6593,0,0,0,0,0,0,1,0,0,0,0,0,0,0
6599,0,0,0,0,0,0,0,1,0,0,0,0,1,0
6603,0,1,0,0,0,0,0,0,0,0,0,0,0,0
6610,0,0,0,0,1,0,0,0,0,0,0,0,1,0
6611,0,0,0,0,0,0,0,0,0,0,1,0,1,0
6612,0,0,0,0,0,0,0,0,1,0,0,0,1,0
6617,0,0,0,0,0,0,0,0,0,0,1,0,1,0
6618,0,0,0,0,0,0,0,0,0,0,0,1,1,0
6619,1,0,0,0,0,0,0,0,0,0,0,0,0,0
6625,0,0,0,0,0,0,1,0,0,0,0,0,1,0
6626,0,0,0,0,1,0,0,0,0,0,0,0,1,0
6631,0,0,0,0,0,0,0,0,0,0,0,0,1,0
6632,0,1,0,0,0,0,1,0,0,0,0,0,0,0
6635,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6636,1,0,0,0,0,0,0,0,0,0,0,0,0,0
6637,0,1,0,0,0,0,0,0,0,0,0,0,1,0
6643,0,0,1,0,0,0,0,0,0,0,0,0,0,0
6645,0,0,0,0,0,0,0,0,0,0,1,0,1,0
6647,0,0,0,0,0,0,0,0,0,0,0,1,1,0
6648,0,0,0,0,1,0,0,0,0,0,0,0,1,0
6652,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6654,0,0,0,0,0,0,1,0,0,0,0,0,0,0
6658,0,0,0,0,0,0,0,1,0,1,0,0,1,0
6660,0,0,0,1,0,0,1,0,0,0,0,0,0,0
6661,0,1,0,0,0,0,0,0,0,0,0,0,1,0
6664,0,1,0,0,0,0,0,0,0,0,0,0,1,0
6666,0,0,0,0,0,0,0,0,0,0,0,0,1,0
6667,0,0,0,0,0,0,0,0,0,0,0,0,1,0
6668,0,0,0,0,0,0,1,0,0,0,0,0,1,0
6670,0,0,0,0,0,0,0,0,0,0,0,0,1,1
6671,0,0,1,0,0,0,0,0,0,0,0,0,0,0
6673,0,0,0,1,0,0,0,0,0,0,0,0,0,0
6677,0,0,0,0,0,0,0,1,0,0,0,0,1,0
6682,0,0,0,0,0,0,0,0,0,0,0,0,1,0
6687,0,0,0,0,1,0,0,0,0,0,0,0,0,0
6689,0,0,0,0,0,0,0,1,0,1,0,0,0,0
6690,0,0,0,0,0,0,0,0,0,0,0,0,1,0
6694,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6695,0,0,0,0,0,0,0,0,0,0,0,0,1,0
6696,0,0,0,0,0,0,0,0,0,1,0,0,1,0
6697,0,0,0,0,0,0,0,0,0,0,0,0,1,0
6698,0,0,0,0,0,0,0,0,0,0,0,0,1,0
6699,0,0,0,0,0,0,0,0,0,0,0,0,1,0
6702,1,0,0,0,0,0,0,0,0,0,0,0,0,0
6703,0,0,0,0,0,0,0,0,0,0,0,0,1,0
6706,0,0,1,0,0,0,1,0,0,0,0,0,0,0
6707,0,0,0,0,0,0,0,1,0,0,0,0,1,0
6708,0,0,0,0,0,0,0,0,1,0,0,0,0,0
6709,0,0,0,0,0,0,0,0,0,0,0,0,1,0
6714,0,0,0,0,0,0,0,0,0,0,0,0,1,0
6718,0,1,0,0,0,0,0,0,0,0,0,0,1,0
6719,0,0,0,0,0,0,1,0,0,0,0,0,0,0
6722,0,0,0,0,0,0,0,0,0,0,1,0,1,0
6730,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6731,0,0,0,0,1,0,0,0,0,1,0,0,1,0
6734,0,0,0,0,0,0,1,0,0,0,0,0,0,0
6736,0,0,0,0,0,0,1,0,0,0,0,0,0,0
6738,0,1,0,0,0,0,0,0,0,0,0,0,1,0
6739,0,0,1,0,0,0,0,0,0,0,0,0,1,0
6747,0,0,0,0,0,0,0,0,0,0,0,1,0,0
6748,0,0,0,0,0,0,1,0,0,0,0,0,0,0
6751,0,0,1,0,0,0,0,0,0,0,0,0,0,0
6753,0,0,0,0,0,0,0,0,0,0,0,0,1,0
6759,0,0,0,0,0,1,0,0,0,0,0,0,0,0
6761,0,0,0,0,0,0,0,0,1,0,0,0,0,0
6762,0,0,0,0,0,0,0,0,0,0,0,1,1,0
6766,0,0,0,0,0,1,1,0,0,0,0,0,0,0
6768,0,0,0,0,0,0,0,1,0,0,0,0,1,0
6772,0,0,0,0,0,0,0,0,0,0,0,0,1,0
6773,1,0,0,1,0,0,0,0,0,0,0,0,0,0
6782,0,0,0,0,0,0,0,0,0,0,0,0,1,0
6783,0,0,0,0,0,0,1,0,0,0,0,0,1,0
6784,0,0,0,0,0,0,0,0,0,0,0,0,1,0
6786,0,0,0,0,0,0,0,0,0,0,0,0,1,0
6789,0,0,0,0,0,0,0,0,0,0,1,0,1,0
6794,1,0,0,0,0,0,0,0,0,0,0,0,0,0
6797,0,0,0,0,0,0,0,0,0,0,1,0,1,0
6799,0,0,1,0,0,0,0,0,0,0,0,0,0,0
6800,0,0,1,0,0,0,0,0,0,0,0,0,1,0
6802,0,0,0,0,0,0,0,0,0,0,0,0,1,1
6803,0,0,0,0,0,0,0,0,0,0,0,0,1,1
6808,0,0,0,0,0,0,0,0,0,0,0,0,1,0
6810,0,0,0,0,0,0,0,0,0,0,0,0,1,0
6819,0,0,0,0,0,0,0,1,0,1,0,0,0,0
6821,0,0,0,0,0,1,1,0,0,0,0,0,1,0
6822,0,0,0,0,0,0,0,0,0,0,0,1,0,0
6824,0,0,0,0,0,0,0,0,0,0,0,0,1,0
6825,0,0,1,0,0,0,0,0,0,0,0,0,0,0
6828,0,0,0,0,1,0,0,0,0,0,0,0,0,0
6835,0,0,0,0,0,0,0,0,0,0,0,0,1,0
6836,0,0,0,0,0,0,0,0,0,0,1,0,1,0
6838,0,0,0,0,0,0,0,0,0,0,0,0,1,0
6839,0,0,0,0,0,0,0,0,0,0,0,1,0,0
6840,0,0,0,0,0,0,0,0,0,0,0,0,1,0
6841,0,0,0,0,0,0,0,0,1,0,0,0,1,0
6844,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6845,0,0,0,0,0,0,0,1,0,0,0,0,0,0
6847,0,0,0,0,0,0,0,0,0,0,1,0,1,0
6848,0,0,1,0,0,0,0,0,0,0,0,0,0,0
6850,0,0,0,0,0,0,0,0,0,0,1,0,1,0
6855,0,1,0,0,0,0,0,0,0,0,0,0,1,0
6858,0,0,0,0,0,0,1,0,0,0,1,0,1,0
6860,1,0,0,0,0,0,0,0,0,0,0,0,0,0
6862,0,0,0,0,0,0,0,0,0,0,1,0,1,0
6864,0,0,0,0,0,0,0,0,0,0,0,0,1,0
6865,0,0,1,0,0,0,0,0,0,0,0,0,0,0
6866,0,0,0,0,0,0,0,0,0,0,1,0,1,0
6867,0,0,0,1,0,0,0,0,0,0,0,0,0,0
6868,0,0,0,0,0,0,1,0,0,0,0,0,1,0
6874,0,0,0,1,0,0,0,0,0,0,0,1,1,0
6880,0,1,0,0,0,0,0,0,0,0,0,0,1,0
6884,0,0,0,0,0,0,1,0,0,0,0,0,0,0
6887,0,0,0,0,0,0,0,1,0,0,0,0,1,0
6892,0,0,0,0,1,0,0,0,0,0,0,0,0,0
6893,0,0,0,0,0,0,1,0,0,0,0,0,0,0
6896,0,0,0,0,0,0,0,0,0,0,0,0,1,0
6900,0,0,0,0,0,0,1,0,0,0,0,0,0,0
6908,0,0,0,0,1,0,0,0,0,0,0,0,1,0
6909,1,0,0,0,0,0,0,0,0,0,0,0,0,0
6910,0,0,1,0,0,0,0,0,0,0,0,0,1,0
6911,0,0,0,0,0,0,0,0,0,0,1,0,1,0
6912,0,0,0,0,1,0,0,0,0,1,0,0,0,0
6914,0,0,1,0,0,0,0,0,0,0,0,0,0,0
6917,0,0,0,0,1,0,0,0,0,0,0,0,0,0
6918,0,0,0,0,0,0,1,0,0,0,0,0,0,0
6919,0,0,0,0,1,0,0,0,0,0,0,0,1,0
6922,1,0,0,0,0,0,0,0,0,0,0,0,0,0
6924,0,0,0,0,0,0,0,0,0,0,0,0,1,0
6931,0,0,0,0,0,0,1,0,0,0,0,0,0,0
6932,0,0,0,0,0,0,0,0,0,0,0,0,1,0
6933,0,0,0,0,0,0,0,0,0,0,1,0,0,0
6934,0,0,0,0,0,0,0,0,0,0,0,0,1,0
6935,0,0,0,0,0,0,0,0,1,0,0,0,0,0
6939,0,0,0,0,1,0,0,0,0,0,0,0,1,0
6943,0,0,0,0,0,0,0,0,0,0,0,0,1,1
6945,0,1,0,0,0,0,0,0,0,0,0,0,1,0
6948,0,0,0,0,1,0,0,0,0,0,0,0,1,0
6950,0,1,0,0,0,0,0,0,0,0,0,0,1,0
6952,0,0,1,0,0,0,0,0,0,0,0,0,0,0
6953,0,0,0,1,0,0,0,0,0,0,0,0,0,0
6958,0,0,0,0,0,0,0,0,0,0,0,0,1,0
6959,0,0,0,0,0,0,0,0,0,0,0,0,1,0
6965,0,0,0,1,0,0,0,0,0,0,0,0,1,0
6966,0,0,0,0,0,0,0,0,0,0,0,1,0,0
6972,0,0,0,0,0,0,0,0,0,1,0,0,0,0
6981,0,0,0,0,0,0,0,0,0,0,0,0,1,0
6983,0,0,0,1,0,0,0,0,0,0,0,0,1,0
6988,0,0,0,0,0,0,1,0,0,0,0,0,1,0
6990,0,1,0,0,0,0,0,0,0,0,0,0,1,0
6995,0,0,0,0,0,0,0,1,0,0,0,0,0,0
7002,0,0,0,0,0,1,0,0,0,0,0,0,0,0
7003,0,0,0,0,0,1,1,0,0,0,0,0,0,0
7004,0,1,0,0,0,0,1,0,0,0,0,0,1,0
7006,0,0,0,0,0,0,0,1,0,1,0,0,0,0
7007,0,0,0,0,0,0,0,0,0,0,0,0,1,0
7008,0,0,0,0,0,0,0,0,1,0,0,0,0,0
7009,0,0,0,0,0,0,0,0,0,0,0,1,0,0
7016,0,0,0,0,0,0,0,0,0,0,0,0,1,0
7018,0,0,0,0,0,0,0,0,0,0,1,0,0,0
7020,0,0,0,0,0,0,0,0,0,0,0,0,1,0
7021,0,0,0,0,1,0,0,0,0,1,0,0,0,0
7022,0,0,1,0,0,0,0,0,0,0,0,0,0,0
7029,0,1,0,0,0,0,0,0,0,0,0,0,0,0
7031,0,0,0,0,0,0,0,0,0,0,0,0,1,0
7033,1,0,0,0,0,0,0,0,0,0,0,0,0,0
7035,0,0,0,0,0,0,0,0,0,0,1,0,1,0
7036,0,0,0,0,0,0,0,0,0,0,0,0,1,0
7040,0,0,0,0,0,0,1,0,0,0,0,0,1,0
7045,0,0,0,0,0,0,0,0,1,0,0,0,1,0
7046,0,0,0,0,0,0,0,1,0,0,0,0,1,0
7049,1,0,0,0,0,0,0,0,0,0,0,0,1,0
7052,0,0,0,1,0,0,0,0,0,0,0,0,1,0
7054,0,0,0,0,0,0,0,0,0,0,0,0,1,0
7056,0,0,0,0,1,0,0,0,0,0,0,0,0,0
7058,0,0,0,0,0,0,1,0,0,0,0,0,0,0
7059,0,0,0,0,0,0,0,0,0,0,0,0,1,0
7062,0,1,0,0,0,0,0,0,0,0,0,0,0,0
7065,0,0,1,0,0,0,0,0,0,0,0,0,0,0
7068,0,0,0,0,0,0,1,0,0,0,0,0,0,0
7072,0,0,0,0,0,0,0,0,1,0,0,0,0,0
7073,0,0,0,0,0,0,0,0,0,0,0,1,1,0
7074,0,0,0,0,0,1,0,0,0,0,0,0,0,0
7075,0,0,0,0,0,0,0,0,1,0,0,0,0,0
7077,0,0,0,0,0,0,0,1,0,0,0,0,0,0
7079,0,0,0,0,0,0,0,0,0,0,0,0,1,0
7080,0,0,0,0,0,0,0,0,0,0,0,0,1,0
7084,0,0,1,0,0,0,0,0,0,0,0,0,0,0
7086,1,0,0,0,0,0,0,0,0,0,0,0,0,0
7088,1,0,0,0,0,0,0,0,0,0,0,0,0,0
7090,0,0,0,0,0,0,1,0,0,0,0,0,0,0
7092,0,0,1,0,0,0,0,0,0,0,0,0,0,0
7093,0,0,0,0,0,0,0,1,0,0,0,0,1,0
7095,0,0,0,0,0,1,0,0,0,0,0,0,0,0
7097,1,0,0,0,0,0,0,0,0,0,0,0,0,0
7101,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7104,0,0,0,0,1,0,0,0,0,0,0,0,0,0
7108,0,1,0,0,0,0,0,0,0,0,0,0,1,0
7109,0,0,0,0,0,0,0,0,0,0,1,0,1,0
7114,0,0,0,0,0,0,0,0,0,0,0,0,1,0
7117,0,0,0,0,1,0,0,0,0,0,0,0,1,0
7121,0,0,0,0,1,0,0,0,0,0,0,0,1,0
7122,0,0,0,0,0,0,0,0,0,0,0,0,1,0
7123,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7125,0,0,0,1,0,0,0,0,0,0,0,0,0,0
7128,0,0,0,0,0,0,0,0,0,0,0,0,1,0
7132,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7133,0,0,0,0,0,0,1,0,0,0,0,0,0,0
7138,0,0,0,0,0,0,0,0,0,0,1,0,1,0
7139,0,0,0,1,0,0,0,0,0,0,0,0,1,0
7140,0,1,0,0,0,0,0,0,0,0,0,0,1,0
7141,0,0,0,0,1,0,0,0,0,0,0,0,0,0
7144,0,0,0,0,0,1,0,0,0,0,0,0,0,0
7146,0,0,1,0,0,0,0,0,0,0,0,0,0,0
7147,0,0,0,0,0,0,0,0,0,0,0,0,1,0
7148,0,0,0,0,0,0,0,0,0,0,0,0,1,0
7150,0,0,0,0,0,0,0,0,0,0,0,1,1,0
7152,1,0,0,0,0,0,0,0,0,0,0,0,0,0
7153,0,0,0,0,0,0,0,0,1,0,0,0,1,0
7154,0,0,0,0,0,0,0,0,0,0,0,0,1,0
7159,0,0,0,0,0,0,1,0,0,0,0,0,1,0
7163,0,0,0,0,0,0,0,0,0,0,0,0,1,0
7167,0,0,0,0,0,0,1,0,0,0,0,0,1,0
7168,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7172,0,1,0,0,0,0,0,0,0,0,0,0,1,0
7174,0,0,0,0,0,0,0,0,0,0,0,1,0,0
7177,0,0,0,0,1,0,0,0,0,1,0,0,0,0
7182,0,0,0,0,0,0,0,0,0,0,0,0,1,0
7184,0,0,0,0,0,0,0,0,0,0,0,0,1,0
7185,0,0,0,0,0,0,0,0,0,0,1,0,0,0
7191,0,0,0,0,1,0,0,1,0,1,0,0,0,0
7194,0,0,1,0,0,0,0,0,0,0,0,0,0,0
7200,0,0,0,0,0,0,0,0,0,0,0,1,1,0
7205,0,0,0,0,0,0,1,0,0,0,0,0,0,0
7208,0,0,0,0,0,0,0,0,0,0,0,0,1,0
7211,0,0,0,0,0,0,0,0,0,0,0,1,0,0
7213,0,0,0,0,0,0,0,1,0,0,0,0,1,0
7215,0,0,0,0,0,0,0,0,1,0,0,0,0,0
7216,0,0,0,0,0,0,0,0,0,0,1,0,1,0
7222,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7224,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7227,0,0,0,0,0,0,0,0,0,0,0,0,1,0
7234,0,0,0,0,0,0,0,0,0,0,1,0,1,0
7236,0,0,0,0,0,1,0,0,0,0,0,0,1,0
7241,0,0,0,0,0,1,0,0,0,0,0,0,0,0
7243,0,0,0,0,0,0,0,0,0,0,1,0,1,0
7244,0,1,0,0,0,0,0,0,0,0,0,0,1,0
7247,0,0,0,0,0,0,1,0,0,0,0,0,0,0
7256,0,1,0,0,0,0,0,0,0,0,0,0,1,0
7259,0,0,0,0,0,0,0,1,0,0,0,0,0,0
7260,0,0,0,0,0,0,0,0,0,0,1,0,1,0
7261,0,0,0,0,0,0,1,0,0,0,0,0,1,0
7266,0,0,0,0,0,0,0,1,0,0,0,0,1,0
7270,0,0,0,0,0,0,1,0,0,0,0,0,1,0
7271,0,0,0,0,0,1,0,0,0,0,0,1,1,0
7274,1,0,0,0,0,0,0,0,0,0,0,0,0,0
7276,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7279,0,0,0,0,0,1,1,0,0,0,0,0,0,0
7280,1,0,0,0,0,0,0,0,0,0,0,0,0,0
7283,0,1,0,0,0,0,1,0,0,0,0,0,0,0
7284,0,0,0,0,0,0,1,0,0,0,0,0,1,0
7285,0,0,0,0,0,0,1,0,0,0,0,0,0,0
7289,0,0,0,1,0,0,0,0,0,0,0,0,0,0
7292,1,0,0,0,0,0,0,0,0,0,0,0,0,0
7294,0,0,0,0,0,0,1,0,0,0,0,0,0,0
7296,0,0,1,0,0,0,0,0,0,0,0,0,1,0
7297,1,0,0,0,0,0,0,0,0,0,0,0,0,0
7298,0,0,0,0,0,1,0,0,0,0,0,0,1,0
7299,0,0,1,0,0,0,0,0,0,0,0,0,0,0
7300,0,0,1,0,0,0,0,0,0,0,0,0,0,0
7305,0,0,0,0,0,0,1,0,0,0,0,1,1,0
7308,0,0,0,0,0,0,0,0,0,0,1,0,1,0
7311,0,0,0,0,0,0,0,1,0,0,0,0,0,0
7314,0,0,0,0,0,0,0,0,0,0,0,1,1,0
7318,0,0,0,0,0,0,0,0,0,0,0,0,1,0
7323,0,0,0,0,1,0,0,0,0,0,0,0,0,0
7325,0,0,0,0,0,0,0,0,0,0,1,0,1,0
7327,0,1,0,0,0,0,0,1,0,0,0,0,0,0
7330,0,0,0,0,0,0,0,0,0,0,0,0,1,0
7336,0,0,0,0,0,0,0,0,0,0,0,0,1,0
7346,0,0,0,0,0,1,0,0,0,0,0,0,1,0
7350,0,0,0,0,0,0,0,0,0,1,0,0,1,0
7351,0,0,0,0,1,0,0,0,0,0,0,0,0,0
7361,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7363,0,0,0,0,0,0,1,0,0,0,0,0,0,0
7365,0,0,0,1,0,0,0,0,0,0,0,0,0,0
7369,0,0,0,0,0,0,0,1,0,0,0,0,1,0
7370,0,0,0,0,1,0,0,0,0,0,0,0,0,0
7372,1,0,0,0,0,0,0,0,0,0,0,0,0,0
7373,0,0,0,0,0,0,0,0,0,1,0,0,0,0
7374,0,0,0,0,0,0,1,0,0,0,0,0,0,0
7375,1,0,0,0,0,0,0,0,0,0,0,0,0,0
7376,0,0,0,0,0,1,0,0,0,0,0,0,0,0
7381,0,0,0,0,0,0,0,0,0,0,0,0,1,0
7383,0,0,0,0,0,0,1,0,0,0,0,0,0,0
7388,0,0,0,0,0,0,0,0,0,0,0,0,1,0
7389,0,0,0,0,0,0,0,0,1,0,0,0,0,0
7398,0,0,0,0,0,1,0,0,0,0,0,0,1,0
7408,0,0,0,0,0,0,0,0,0,0,0,0,1,1
7410,0,0,0,0,1,0,0,0,0,0,0,0,1,0
7413,1,0,0,0,0,0,0,0,0,0,0,0,1,0
7414,0,0,0,0,0,0,1,0,0,0,0,0,1,0
7421,0,0,1,0,0,0,0,0,0,0,0,0,0,0
7422,0,0,0,0,0,0,1,0,0,0,0,0,0,0
7424,0,0,0,0,0,0,1,0,0,0,0,0,0,0
7427,0,0,0,0,0,0,1,0,0,0,0,0,0,0
7431,0,0,1,0,0,0,0,0,0,0,0,0,0,0
7435,0,0,0,0,0,0,0,1,0,1,0,0,0,0
7436,0,0,0,0,0,0,0,0,0,0,0,0,1,0
7437,0,0,0,0,0,1,0,0,0,0,0,0,0,0
7438,0,0,0,0,0,0,0,0,0,0,0,0,1,0
7439,0,0,0,0,0,0,0,0,0,0,1,0,0,0
7445,0,0,0,0,0,0,0,0,0,0,0,0,1,1
7446,0,1,0,0,0,0,1,0,0,0,0,0,1,0
7448,0,0,0,0,0,0,0,0,0,0,1,0,1,0
7449,0,0,0,1,0,0,0,0,0,0,0,0,0,0
7457,0,0,0,0,1,0,0,0,0,0,0,0,1,0
7460,0,0,0,1,0,0,0,0,0,0,0,0,0,0
7461,0,0,0,0,1,0,0,0,0,0,0,0,0,0
7466,0,1,0,0,0,0,0,1,0,0,0,1,1,0
7467,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7468,0,0,0,0,0,0,1,0,0,0,0,0,0,0
7470,1,0,0,0,0,0,0,0,0,0,0,0,0,0
7475,0,0,0,0,0,0,0,0,0,0,0,0,1,0
7477,0,0,0,1,0,0,0,0,0,0,0,0,0,0
7479,0,0,0,0,0,0,1,0,0,0,0,0,0,0
7480,0,0,0,0,0,1,0,0,0,0,0,0,1,0
7481,0,0,1,0,0,0,0,0,0,0,0,0,0,0
7482,0,0,0,0,0,0,0,0,0,0,0,0,1,0
7483,0,0,0,0,0,0,0,0,0,0,0,0,1,0
7484,0,0,0,0,0,1,0,0,0,0,0,0,0,0
7486,1,0,0,0,0,0,0,0,0,0,0,0,0,0
7490,0,0,0,0,0,0,1,0,0,0,0,0,0,0
7493,0,0,0,0,1,0,0,0,0,0,0,0,1,0
7497,0,0,0,0,0,0,1,0,0,0,0,0,1,0
7498,0,0,0,0,0,0,0,0,0,1,0,0,1,0
7503,1,0,0,0,0,0,0,0,0,0,0,0,0,0
7513,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7521,0,0,0,1,0,0,0,0,0,0,0,0,0,0
7523,0,0,1,0,0,0,0,0,0,0,0,0,0,0
7525,0,0,0,0,0,0,1,0,0,0,0,0,0,0
